RowID,Outcome,Intervention,Comparator,Answer,Reasoning,xml_offsets,XML,PMID,Location
1543618,CAPS-scores improvement,Cognitive behavioral treatment,Control,Significantly increased,CAPS-scores showed significantly greater improvement in the CBT condition as compared to the wait list condition,4468:4580,1543618,16824221,Unavailable
1543618,Reduction in co-morbid major depression,Cognitive behavioral treatment,Control,Significantly increased,"Additionally, patients of the CBT condition showed significantly greater reductions in co-morbid major depression than the control condition.",4815:4956,1543618,16824221,Unavailable
1543618,Posttraumatic stress disorder symptoms reduction,Cognitive behavioral treatment,Control,Significantly increased,"A between group comparison at post-test by ANCOVA (controlled for pre-values) revealed that the CBT condition showed greater PTSD symptom reduction than WLC (F [1, 39] = 23.47, p &lt; 0.001, d = 1.55).",25197:25395,1543618,16824221,Unavailable
1543618,Post-treatment full recovery in non-PTSD patients,Cognitive behavioral treatment,Control,Significantly increased,"CBT was superior to Wait List (Chi2 [1, N = 21] = 3.70, p &lt; 0.05) post-treatment.",28353:28445,1543618,16824221,Unavailable
1543618,Recovery rate in major depressive disorder patients,Cognitive behavioral treatment,Control,Significantly increased,"Chi squares test revealed, for those with MDD (49% of the sample), that CBT led to a significantly higher rate of recovery than Wait List (Chi2 [1, N = 21] = 5.74, p &lt; 0.05).",29048:29233,1543618,16824221,Unavailable
1543618,Intrusive symptoms improvement,Cognitive behavioral treatment,Control,Significantly increased,"IESR-Intrusion	Pre	21.7a	20.0a	F = 28.5, p &lt; 0.001	F = 28.8, p &lt; 0.001,",30679:30888,1543618,16824221,Unavailable
1543618,Avoidance symptoms improvement,Cognitive behavioral treatment,Control,Significantly increased,"IESR-Avoidance	Pre	19.0a	16.5a	F = 10.7, p &lt; 0.01	F = 10.4, p &lt; 0.01",31233:31439,1543618,16824221,Unavailable
1543618,Hyperarousal improvement,Cognitive behavioral treatment,Control,Significantly increased,"IESR-Hyperarousal	Pre	20.1a	20.7a	F = 11.9 p &lt; 0.001	F = 8.9, p &lt; 0.01",31785:31993,1543618,16824221,Unavailable
1543618,Depressive symptoms improvement,Cognitive behavioral treatment,Control,No significant difference,"BDI Pre 17.9a 16.0a F = 4.9 p &lt; 0.05 F = 6.6, p = 0.14",32338:32530,1543618,16824221,Unavailable
1543618,State-Trait Anxiety Inventory improvement,Cognitive behavioral treatment,Control,Significantly increased,"STAI	Pre	50.5a	49.1a	F = 6.4 p &lt; 0.01	F = 6.5, p &lt; 0.01",32873:33066,1543618,16824221,Unavailable
1543618,Posttraumatic Cognitions Inventory improvement,Cognitive behavioral treatment,Control,Significantly increased,"PTCI	Pre	123.3a	107.9a	F = 20.2 p &lt; 0.001	F = 16.7, p &lt; 0.001",33413:33612,1543618,16824221,Unavailable
4707160,Number of cigarettes smoked,FNP intervention,Control,No significant difference,"Reported number of cigarettes smoked per day at late pregnancy did not differ between groups for women (n=610) classified at baseline as smokers (adjusted difference in means 0·12 cigarettes, 97·5% CI −0·73 to 0·97; table 2).",32261:32527,4707160,26474809,Unavailable
4707160,Mean birthweights of babies,FNP intervention,Control,No significant difference,"Mean birthweights of babies were 3217·4 g (SD 618·0 g) for babies of women assigned to FNP and 3197·5 g (581·5 g) for those of women assigned to usual care, an adjusted difference of 20·75 g (97·5% CI −47·73 to 89·23).",32528:32746,4707160,26474809,Unavailable
4707160,Having a second pregnancy within 24 months,FNP intervention,Control,No significant difference,The proportion of women with a second pregnancy within 24 months of their first child's birth did not differ between the FNP (66%) and usual care (66%) groups,32747:32905,4707160,26474809,Unavailable
4707160,Emergency attendances or hospital admissions within 24 months of birth,FNP intervention,Control,No significant difference,"Rates of emergency attendances or hospital admissions within 24 months of birth included in the analysis were 81% for FNP and 77% usual care group (OR 1·32, 97·5% CI 0·99–1·76).",33109:33286,4707160,26474809,Unavailable
4707160,Having at least one serious adverse event,FNP intervention,Control,No significant difference,The proportion of participants with at least one serious adverse event (mainly clinical events associated with pregnancy and infancy period) was similar (310 [38%] of 808 mother–child dyads in the usual care group vs 357 [44%] of 810 participants in the FNP group),35893:36174,4707160,26474809,Unavailable
1829425,Making a case assessment,Computer intervention,Control,Significantly increased,"Intervention physicians exceeded controls on “Assess” (OR 5.06; 95% CI 3.22, 7.95)",4517:4599,1829425,17372796,Unavailable
1829425,Advising patients,Computer intervention,Control,Significantly increased,"“Advise” (OR 2.79; 95% CI 1.70, 4.59)",4601:4638,1829425,17372796,Unavailable
1829425,Setting goals,Computer intervention,Control,Significantly increased,"“Assist–set goals” (OR 4.31; 95% CI 2.59, 7.16)",4640:4687,1829425,17372796,Unavailable
1829425,Providing written materials,Computer intervention,Control,Significantly increased,"“Assist–set goals” (OR 4.31; 95% CI 2.59, 7.16)",4640:4687,1829425,17372796,Unavailable
1829425,Making referrals,Computer intervention,Control,Significantly increased,"“Assist–provide referral” (OR 6.48; 95% CI 3.11, 13.49)",4754:4810,1829425,17372796,Unavailable
1829425,Discussing medications,Computer intervention,Control,Significantly increased,"“Assist–discuss medication” (OR 4.72;95% CI 2.90, 7.68)",4812:4867,1829425,17372796,Unavailable
1829425,Arranging follow-ups,Computer intervention,Control,Significantly increased,"and “Arrange” (OR 8.14; 95% CI 3.98, 16.68), all p values being &lt; 0.0001.",4869:4959,1829425,17372796,Unavailable
1829425,Being abstinent ,Computer intervention,Control,No significant difference,"Intervention patients were 1.77 (CI 0.94, 3.34,p = 0.078) times more likely than controls to be abstinent (12 versus 8%), a difference that approached, but did not reach statistical significance",5176:5302,1829425,17372796,Unavailable
1829425,Longest quit attempt (in days),Computer intervention,Control,Significantly increased,"and surpassed controls on number of days quit (18.4 versus 12.2, p &lt; .05) but not on number of quit attempts.",25094:25182,1829425,17372796,Unavailable
1829425,Number of quit attempts,Computer intervention,Control,No significant difference,"and surpassed controls on number of days quit (18.4 versus 12.2, p &lt; .05) but not on number of quit attempts.",5176:5302,1829425,17372796,Unavailable
1829425,Making a case assessment,Computer intervention,Control,Significantly increased,"GEE generalized linear modeling indicated that intervention physicians exceeded controls on “Assess”, “Advise”, “Assist”, and “Arrange” (p &lt; 0.0001)",22713:22879,1829425,17372796,Unavailable
1829425,Advising patients,Computer intervention,Control,Significantly increased,"GEE generalized linear modeling indicated that intervention physicians exceeded controls on “Assess”, “Advise”, “Assist”, and “Arrange” (p &lt; 0.0001)",22713:22879,1829425,17372796,Unavailable
1829425,General assistance,Computer intervention,Control,Significantly increased,"GEE generalized linear modeling indicated that intervention physicians exceeded controls on “Assess”, “Advise”, “Assist”, and “Arrange” (p &lt; 0.0001)",22713:22879,1829425,17372796,Unavailable
1829425,Arranging follow-ups,Computer intervention,Control,Significantly increased,"GEE generalized linear modeling indicated that intervention physicians exceeded controls on “Assess”, “Advise”, “Assist”, and “Arrange” (p &lt; 0.0001)",22713:22878,1829425,17372796,Unavailable
1829425,Making a case assessment,Computer intervention,Control,Significantly increased,"twice as many intervention as control physicians assessed patients’ readiness to quit smoking (OR 5.06; 95% CI 3.22, 7.95)",22955:23077,1829425,17372796,Unavailable
1829425,Advising patients,Computer intervention,Control,Significantly increased,"More intervention than control physicians advised their patients to quit smoking (OR 2.79; 95% CI 1.70, 4.59).",23079:23189,1829425,17372796,Unavailable
1829425,Setting goals,Computer intervention,Control,Significantly increased,"Two-to-four times as many intervention as control physicians provided quit-smoking assistance including: set goals (OR 4.31; 95% CI 2.59, 7.16)",23190:23333,1829425,17372796,Unavailable
1829425,Providing written materials,Computer intervention,Control,Significantly increased,"provided written materials (OR 5.14; 95% CI 2.60, 10.14)",23334:23391,1829425,17372796,Unavailable
1829425,Making referrals,Computer intervention,Control,Significantly increased,"and referred to a quit-smoking program (OR 6.48; 95% CI 3.11, 13.49)",23462:23530,1829425,17372796,Unavailable
1829425,Discussing medications,Computer intervention,Control,Significantly increased,"discussed smoking cessation medication (OR 4.72; 95% CI 2.90, 7.68)",23393:23460,1829425,17372796,Unavailable
1829425,Arranging follow-ups,Computer intervention,Control,Significantly increased,"Finally, intervention physicians arranged a follow-up to discuss smoking at 5 times the rate of control physicians (OR 8.14; 95% CI 3.98, 16.68).",23532:23677,1829425,17372796,Unavailable
1829425,Being abstinent ,Computer intervention,Control,No significant difference,"Seven-day point-prevalence abstinence was higher in the intervention group (12%) than the control group (8%), a difference that approached, but did not reach significance (OR 1.77; 95% CI 0.94, 3.34, p = .078)",24216:24442,1829425,17372796,Unavailable
1829425,Longest quit attempt (in days),Computer intervention,Control,Significantly increased,Longest quit attempt in days: M (SD) 18.4 (36.7) 12.4 (29.6) 0.05,25094:25182,1829425,17372796,Unavailable
1829425,Number of quit attempts,Computer intervention,Control,No significant difference,"Number of 24-hour quit attempts: M (SD)	2.1 (3.4)	2.1 (3.5)	0.91",25094:25182,1829425,17372796,Unavailable
3531527,Hemodynamic variables,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,No significant difference,"Significant differences were not observed between the two groups in terms of hemodynamic variables, respiratory variables, and inspiratory and expiratory desflurane concentrations.",4931:5111,3531527,23277809,Unavailable
3531527,Respiratory variables,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,No significant difference,"Significant differences were not observed between the two groups in terms of hemodynamic variables, respiratory variables, and inspiratory and expiratory desflurane concentrations.",4931:5111,3531527,23277809,Unavailable
3531527,Inspiratory desflurane concentration,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,No significant difference,"Significant differences were not observed between the two groups in terms of hemodynamic variables, respiratory variables, and inspiratory and expiratory desflurane concentrations.",4931:5111,3531527,23277809,Unavailable
3531527,Expiratory desflurane concentration,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,No significant difference,"Significant differences were not observed between the two groups in terms of hemodynamic variables, respiratory variables, and inspiratory and expiratory desflurane concentrations.",4931:5111,3531527,23277809,Unavailable
3531527, Inspiratory O2 concentration,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,Significantly decreased,Inspiratory O2 concentration was maintained lower in the MF group than in the HF group (43-53% vs. 53-59%; P &lt; 0.05).,5111:5240,3531527,23277809,Unavailable
3531527,Carboxyhemoglobin,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,Significantly increased,"Compared with the HF group, COHb concentrations was higher (P &lt; 0.05)",5240:5310,3531527,23277809,Unavailable
3531527,Aspartate transaminase,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,No significant difference,"Serum AST, ALT, BUN, and creatinine were not significantly different between the two groups.",5370:5463,3531527,23277809,Unavailable
3531527,Alanine Aminotransferase,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,No significant difference,"Serum AST, ALT, BUN, and creatinine were not significantly different between the two groups.",5370:5463,3531527,23277809,Unavailable
3531527,Blood Urea Nitrogen,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,No significant difference,"Serum AST, ALT, BUN, and creatinine were not significantly different between the two groups.",5370:5463,3531527,23277809,Unavailable
3531527,Creatinine,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,No significant difference,"Serum AST, ALT, BUN, and creatinine were not significantly different between the two groups.",5370:5463,3531527,23277809,Unavailable
3531527,Heart rate,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,No significant difference,"The changes in heart rate, systolic blood pressure, and diastolic blood pressure during laparoscopic surgery are shown in Fig. 1. These hemodynamic parameters were maintained within ± 20% of baseline and were not significantly different between the groups during the study period.",11962:12279,3531527,23277809,Unavailable
3531527,Systolic blood pressure,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,No significant difference,"The changes in heart rate, systolic blood pressure, and diastolic blood pressure during laparoscopic surgery are shown in Fig. 1. These hemodynamic parameters were maintained within ± 20% of baseline and were not significantly different between the groups during the study period.",11962:12279,3531527,23277809,Unavailable
3531527,Diastolic blood pressure,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,No significant difference,"The changes in heart rate, systolic blood pressure, and diastolic blood pressure during laparoscopic surgery are shown in Fig. 1. These hemodynamic parameters were maintained within ± 20% of baseline and were not significantly different between the groups during the study period.",11962:12279,3531527,23277809,Unavailable
3531527,Inspiratory desflurane concentration,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,No significant difference,Inspiratory and expiratory desflurane concentration did not differ significantly between the groups during the study period.,12617:12742,3531527,23277809,Unavailable
3531527,Expiratory desflurane concentration,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,No significant difference,Inspiratory and expiratory desflurane concentration did not differ significantly between the groups during the study period.,12618:12742,3531527,23277809,Unavailable
3531527,PaO2 at 2 hours,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,Significantly decreased,"Inspiratory O2 concentration was maintained at 53-59% in the HF group and at 43-53% in the MF group. At 2, 4, and 6 hours after induction, PaO2 was significantly lower in the MF group than in the HF group (P &lt; 0.05).",12855:12966,3531527,23277809,Unavailable
3531527,PaO2 at 4 hours,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,Significantly decreased,"Inspiratory O2 concentration was maintained at 53-59% in the HF group and at 43-53% in the MF group. At 2, 4, and 6 hours after induction, PaO2 was significantly lower in the MF group than in the HF group (P &lt; 0.05).",12855:12966,3531527,23277809,Unavailable
3531527, PaO2 at 6 hours,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,Significantly decreased,"Inspiratory O2 concentration was maintained at 53-59% in the HF group and at 43-53% in the MF group. At 2, 4, and 6 hours after induction, PaO2 was significantly lower in the MF group than in the HF group (P &lt; 0.05).",12855:12966,3531527,23277809,Unavailable
3531527, Inspiratory O2 concentration,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,Significantly decreased,Inspiratory O2 concentration was maintained at 53-59% in the HF group and at 43-53% in the MF group,12855:12966,3531527,23277809,Unavailable
3531527,Blood pH,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,No significant difference,"In contrast, pH, PaCO2 and HCO3- were not different between the groups",13094:13201,3531527,23277809,Unavailable
3531527,PaCO2,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,No significant difference,"In contrast, pH, PaCO2 and HCO3- were not different between the groups",12855:12966,3531527,23277809,Unavailable
3531527,HCO3-,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,No significant difference,"In contrast, pH, PaCO2 and HCO3- were not different between the groups",12855:12966,3531527,23277809,Unavailable
3531527,Carboxyhemoglobin,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,Significantly increased,The COHb concentration was significantly higher in the MF group than in the HF group (P &lt; 0.05).,13258:13354,3531527,23277809,Unavailable
3531527,Aspartate transaminase,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,No significant difference,"However, significant differences were not observed in AST, ALT, BUN, and creatinine between the two groups throughout the study period.",13984:14119,3531527,23277809,Unavailable
3531527,Alanine Aminotransferase,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,No significant difference,"However, significant differences were not observed in AST, ALT, BUN, and creatinine between the two groups throughout the study period.",13983:14119,3531527,23277809,Unavailable
3531527,Blood Urea Nitrogen,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,No significant difference,"However, significant differences were not observed in AST, ALT, BUN, and creatinine between the two groups throughout the study period.",13984:14119,3531527,23277809,Unavailable
3531527,Creatinine,Minimal-flow desflurane anesthesia,Conventional high-flow desflurane anesthesia,No significant difference,"However, significant differences were not observed in AST, ALT, BUN, and creatinine between the two groups throughout the study period.",13984:14119,3531527,23277809,Unavailable
3805553,non-REM Slow-wave activity in the frontal derivation,2590 meter altitude ,490 meter altitude ,Significantly decreased,"SWA in non-REM sleep was reduced in an altitude-dependent manner, by 4.4% (p&lt;0.05) in the first night at 1630 m in derivation F3A2 only and 16% (N1) and 13% (N2) in F3A2 as well as 15% (N1) and 14% (N2) in C3A2 (p&lt;0.0001) at 2590 m compared to 490 m.",54838:54901,3805553,24167552,Unavailable
3805553,non-REM Slow-wave activity in the central derivation,2590 meter altitude ,490 meter altitude ,Significantly decreased,"SWA in non-REM sleep was reduced in an altitude-dependent manner, by 4.4% (p&lt;0.05) in the first night at 1630 m in derivation F3A2 only and 16% (N1) and 13% (N2) in F3A2 as well as 15% (N1) and 14% (N2) in C3A2 (p&lt;0.0001) at 2590 m compared to 490 m.",54838:54901,3805553,24167552,Unavailable
3805553,REM Slow-wave activity in the central derivation,2590 meter altitude ,490 meter altitude ,Significantly decreased,SWA was reduced by 9% (N1) and 11% (N2) in C3A2 only (p&lt;0.01),54838:54901,3805553,24167552,Unavailable
3805553,REM theta activity in the frontal derivation,2590 meter altitude ,490 meter altitude ,Significantly decreased,and theta activity by 13% (N1) and 10% (N2) in F3A2 and 14% (N1) and 13% (N2) in C3A2 compared to 490 m.,54900:55005,3805553,24167552,Unavailable
3805553,REM theta activity in the central derivation,2590 meter altitude ,490 meter altitude ,Significantly decreased,and theta activity by 13% (N1) and 10% (N2) in F3A2 and 14% (N1) and 13% (N2) in C3A2 compared to 490 m.,54900:55005,3805553,24167552,Unavailable
3805553,Frequency range of sleep spindles,2590 meter altitude ,490 meter altitude ,No significant difference,"Although the mixed model ANOVA revealed an altitude effect in the frequency range of sleep spindles, post-hoc analysis did not show altitude related changes",55072:55246,3805553,24167552,Unavailable
5735451,Surgical field quality,Dexmedetomidine,Magnesium Sulfate,Significantly increased,The quality of the surgical field intraoperatively was significantly better in dexmedetomidine group as well as the blood loss was significantly less in D group,18348:18509,5735451,29284876,Unavailable
5735451,Blood loss ,Dexmedetomidine,Magnesium Sulfate,Significantly decreased,The quality of the surgical field intraoperatively was significantly better in dexmedetomidine group as well as the blood loss was significantly less in D group,18348:18509,5735451,29284876,Unavailable
5735451,Intraoperative fentanyl consumption,Dexmedetomidine,Magnesium Sulfate,Significantly decreased,"As regards fentanyl consumption, total dose of the fentanyl used intraoperatively was lower in D group than M group",18840:18955,5735451,29284876,Unavailable
5735451,FLACC scale score,Dexmedetomidine,Magnesium Sulfate,No significant difference,"As regards FLACC score, it was lower in D group than M group with no significant differences",19214:19307,5735451,29284876,Unavailable
5735451,Recovery time,Dexmedetomidine,Magnesium Sulfate,No significant difference,"Regarding recovery (modified Aldrete score), it was slightly longer in D group than in Mg group (P &gt; 0.05) with no significant difference",19586:19741,5735451,29284876,Unavailable
5735451,Heart rate after intubation,Dexmedetomidine,Magnesium Sulfate,No significant difference,HR was significantly lower in all times except the initial stage till 30 min intraoperative in D group as compared to M group. P &lt; 0.05,19586:19741,5735451,29284876,Unavailable
5735451,Heart rate after 10 min,Dexmedetomidine,Magnesium Sulfate,No significant difference,HR was significantly lower in all times except the initial stage till 30 min intraoperative in D group as compared to M group. P &lt; 0.05,19586:19741,5735451,29284876,Unavailable
5735451,Heart rate after 20 min,Dexmedetomidine,Magnesium Sulfate,No significant difference,HR was significantly lower in all times except the initial stage till 30 min intraoperative in D group as compared to M group. P &lt; 0.05,19586:19741,5735451,29284876,Unavailable
5735451,Heart rate after 30 min,Dexmedetomidine,Magnesium Sulfate,Significantly decreased,HR was significantly lower in all times except the initial stage till 30 min intraoperative in D group as compared to M group. P &lt; 0.05,19586:19741,5735451,29284876,Unavailable
5735451,Heart rate after 40 min,Dexmedetomidine,Magnesium Sulfate,Significantly decreased,HR was significantly lower in all times except the initial stage till 30 min intraoperative in D group as compared to M group. P &lt; 0.05,19586:19741,5735451,29284876,Unavailable
5735451,Heart rate after 50 min,Dexmedetomidine,Magnesium Sulfate,Significantly decreased,HR was significantly lower in all times except the initial stage till 30 min intraoperative in D group as compared to M group. P &lt; 0.05,19586:19741,5735451,29284876,Unavailable
5735451,Heart rate after 60 min,Dexmedetomidine,Magnesium Sulfate,Significantly decreased,HR was significantly lower in all times except the initial stage till 30 min intraoperative in D group as compared to M group. P &lt; 0.05,19586:19741,5735451,29284876,Unavailable
5735451,Heart rate after 70 min,Dexmedetomidine,Magnesium Sulfate,Significantly decreased,HR was significantly lower in all times except the initial stage till 30 min intraoperative in D group as compared to M group. P &lt; 0.05,19586:19741,5735451,29284876,Unavailable
5735451,Heart rate after 80 min,Dexmedetomidine,Magnesium Sulfate,Significantly decreased,HR was significantly lower in all times except the initial stage till 30 min intraoperative in D group as compared to M group. P &lt; 0.05,19586:19741,5735451,29284876,Unavailable
5735451,Heart rate after 90 min,Dexmedetomidine,Magnesium Sulfate,Significantly decreased,HR was significantly lower in all times except the initial stage till 30 min intraoperative in D group as compared to M group. P &lt; 0.05,19586:19741,5735451,29284876,Unavailable
5735451,Heart rate in PACU,Dexmedetomidine,Magnesium Sulfate,Significantly decreased,HR was significantly lower in all times except the initial stage till 30 min intraoperative in D group as compared to M group. P &lt; 0.05,19586:19741,5735451,29284876,Unavailable
5735451,Heart rate after 15 min in PACU,Dexmedetomidine,Magnesium Sulfate,Significantly decreased,HR was significantly lower in all times except the initial stage till 30 min intraoperative in D group as compared to M group. P &lt; 0.05,19586:19741,5735451,29284876,Unavailable
5735451,Heart rate after 30 min in PACU,Dexmedetomidine,Magnesium Sulfate,Significantly decreased,HR was significantly lower in all times except the initial stage till 30 min intraoperative in D group as compared to M group. P &lt; 0.05,19586:19741,5735451,29284876,Unavailable
5735451,Mean arterial pressure after intubation,Dexmedetomidine,Magnesium Sulfate,No significant difference,MAP values were significantly lower in all times (P &lt; 0.001) except the initial stages till 30 min intraoperatively and in PACU in D group as compared to M group,19586:19741,5735451,29284876,Unavailable
5735451,Mean arterial pressure after 10 min into surgery,Dexmedetomidine,Magnesium Sulfate,No significant difference,MAP values were significantly lower in all times (P &lt; 0.001) except the initial stages till 30 min intraoperatively and in PACU in D group as compared to M group,19586:19741,5735451,29284876,Unavailable
5735451,Mean arterial pressure after 20 min into surgery,Dexmedetomidine,Magnesium Sulfate,No significant difference,MAP values were significantly lower in all times (P &lt; 0.001) except the initial stages till 30 min intraoperatively and in PACU in D group as compared to M group,19586:19741,5735451,29284876,Unavailable
5735451,Mean arterial pressure after 30 min into surgery,Dexmedetomidine,Magnesium Sulfate,Significantly decreased,MAP values were significantly lower in all times (P &lt; 0.001) except the initial stages till 30 min intraoperatively and in PACU in D group as compared to M group,19586:19741,5735451,29284876,Unavailable
5735451,Mean arterial pressure after 40 min into surgery,Dexmedetomidine,Magnesium Sulfate,Significantly decreased,MAP values were significantly lower in all times (P &lt; 0.001) except the initial stages till 30 min intraoperatively and in PACU in D group as compared to M group,19586:19741,5735451,29284876,Unavailable
5735451,Mean arterial pressure after 50 min into surgery,Dexmedetomidine,Magnesium Sulfate,Significantly decreased,MAP values were significantly lower in all times (P &lt; 0.001) except the initial stages till 30 min intraoperatively and in PACU in D group as compared to M group,19586:19741,5735451,29284876,Unavailable
5735451,Mean arterial pressure after 60 min into surgery,Dexmedetomidine,Magnesium Sulfate,Significantly decreased,MAP values were significantly lower in all times (P &lt; 0.001) except the initial stages till 30 min intraoperatively and in PACU in D group as compared to M group,19586:19741,5735451,29284876,Unavailable
5735451,Mean arterial pressure after 70 min into surgery,Dexmedetomidine,Magnesium Sulfate,Significantly decreased,MAP values were significantly lower in all times (P &lt; 0.001) except the initial stages till 30 min intraoperatively and in PACU in D group as compared to M group,19586:19741,5735451,29284876,Unavailable
5735451,Mean arterial pressure after 80 min into surgery,Dexmedetomidine,Magnesium Sulfate,Significantly decreased,MAP values were significantly lower in all times (P &lt; 0.001) except the initial stages till 30 min intraoperatively and in PACU in D group as compared to M group,19586:19741,5735451,29284876,Unavailable
5735451,Mean arterial pressure after 90 min into surgery,Dexmedetomidine,Magnesium Sulfate,Significantly decreased,MAP values were significantly lower in all times (P &lt; 0.001) except the initial stages till 30 min intraoperatively and in PACU in D group as compared to M group,19586:19741,5735451,29284876,Unavailable
5735451,Mean arterial pressure in PACU,Dexmedetomidine,Magnesium Sulfate,No significant difference,MAP values were significantly lower in all times (P &lt; 0.001) except the initial stages till 30 min intraoperatively and in PACU in D group as compared to M group,19586:19741,5735451,29284876,Unavailable
5735451,Mean arterial pressure after 15 min in PACU,Dexmedetomidine,Magnesium Sulfate,No significant difference,MAP values were significantly lower in all times (P &lt; 0.001) except the initial stages till 30 min intraoperatively and in PACU in D group as compared to M group,19586:19741,5735451,29284876,Unavailable
5735451,Mean arterial pressure after 30 min in PACU,Dexmedetomidine,Magnesium Sulfate,No significant difference,MAP values were significantly lower in all times (P &lt; 0.001) except the initial stages till 30 min intraoperatively and in PACU in D group as compared to M group,19586:19741,5735451,29284876,Unavailable
3562170,Blood glucose,Flavored carbohydrate-electrolyte drink,Non-caloric electrolyte drink,Significantly increased,Blood glucose was higher (p &lt;  0.05) after 50 min of submaximal cycling just prior to the WAnT for CE (6.1 ± 1.7 mmol/L) compared to W (4.9 ± 1.5 mmol/L) and NCE (4.6 ± 1.2 mmol/L).,5314:5462,3562170,23347391,Unavailable
3562170,Blood glucose,Flavored carbohydrate-electrolyte drink,Water,Significantly increased,Blood glucose was higher (p &lt;  0.05) after 50 min of submaximal cycling just prior to the WAnT for CE (6.1 ± 1.7 mmol/L) compared to W (4.9 ± 1.5 mmol/L) and NCE (4.6 ± 1.2 mmol/L).,5118:5313,3562170,23347391,Unavailable
3562170,Peak power on first Wingate anaerobic tests,Flavored carbohydrate-electrolyte drink,Non-caloric electrolyte drink,No significant difference,"Nonetheless, there were no differences among treatments in peak (642 ± 153, 635 ± 143, 650 ± 141 watts for W, NCE, and CE, respectively; p  =  0.44)",5463:5587,3562170,23347391,Unavailable
3562170,Peak power on first Wingate anaerobic tests,Flavored carbohydrate-electrolyte drink,Water,No significant difference,"Nonetheless, there were no differences among treatments in peak (642 ± 153, 635 ± 143, 650 ± 141 watts for W, NCE, and CE, respectively; p  =  0.44)",5463:5587,3562170,23347391,Unavailable
3562170,Peak power on first Wingate anaerobic tests,Non-caloric electrolyte drink,Water,No significant difference,"Nonetheless, there were no differences among treatments in peak (642 ± 153, 635 ± 143, 650 ± 141 watts for W, NCE, and CE, respectively; p  =  0.44)",5463:5587,3562170,23347391,Unavailable
3562170,Mean power on first Wingate anaerobic tests,Flavored carbohydrate-electrolyte drink,Non-caloric electrolyte drink,No significant difference,"or mean (455 ± 100, 458 ± 95, 454 ± 95 watts for W, NCE, and CE, respectively; p = 0.62) power for the first WAnT",5463:5587,3562170,23347391,Unavailable
3562170,Mean power on first Wingate anaerobic tests,Flavored carbohydrate-electrolyte drink,Water,No significant difference,"or mean (455 ± 100, 458 ± 95, 454 ± 95 watts for W, NCE, and CE, respectively; p = 0.62) power for the first WAnT",5463:5587,3562170,23347391,Unavailable
3562170,Mean power on first Wingate anaerobic tests,Non-caloric electrolyte drink,Water,No significant difference,"or mean (455 ± 100, 458 ± 95, 454 ± 95 watts for W, NCE, and CE, respectively; p = 0.62) power for the first WAnT",5463:5587,3562170,23347391,Unavailable
3562170,Average power on all Wingate anaerobic tests,Flavored carbohydrate-electrolyte drink,Non-caloric electrolyte drink,No significant difference,"or mean (414 ± 92, 425 ± 85, 423 ± 82 watts, respectively; p = 0.13) power output averaged across all 3 WAnT",5588:5707,3562170,23347391,Unavailable
3562170,Average power on all Wingate anaerobic tests,Flavored carbohydrate-electrolyte drink,Water,No significant difference,"or mean (414 ± 92, 425 ± 85, 423 ± 82 watts, respectively; p = 0.13) power output averaged across all 3 WAnT",5588:5707,3562170,23347391,Unavailable
3562170,Average power on all Wingate anaerobic tests,Non-caloric electrolyte drink,Water,No significant difference,"or mean (414 ± 92, 425 ± 85, 423 ± 82 watts, respectively; p = 0.13) power output averaged across all 3 WAnT",5588:5707,3562170,23347391,Unavailable
