RowID,Outcome,Comparator,Intervention,Answer,Reasoning,xml_offsets,XML,PMID,Location
 79000 ,C-terminal propeptide of type 1 collagen after 6 weeks,Simvastatin 20 mg,Baseline,No significant difference,"At 6 and 12 weeks, bone marker concentrations were not different from baseline",3876:3955, 79000 ,11879528,Unavailable
 79000 ,C-terminal propeptide of type 1 collagen after 12 weeks,Simvastatin 20 mg,Baseline,No significant difference,"At 6 and 12 weeks, bone marker concentrations were not different from baseline",3876:3955, 79000 ,11879528,Unavailable
 79000 ,C-terminal propeptide of type 1 collagen after 6 weeks,Simvastatin 40 mg,Baseline,No significant difference,"At 6 and 12 weeks, bone marker concentrations were not different from baseline",3876:3955, 79000 ,11879528,Unavailable
 79000 ,C-terminal propeptide of type 1 collagen after 12 weeks,Simvastatin 40 mg,Baseline,No significant difference,"At 6 and 12 weeks, bone marker concentrations were not different from baseline",3876:3955, 79000 ,11879528,Unavailable
 79000 ,C-terminal propeptide of type 1 collagen after 6 weeks,Placebo,Baseline,No significant difference,"At 6 and 12 weeks, bone marker concentrations were not different from baseline",3876:3955, 79000 ,11879528,Unavailable
 79000 ,C-terminal propeptide of type 1 collagen after 12 weeks,Placebo,Baseline,No significant difference,"At 6 and 12 weeks, bone marker concentrations were not different from baseline",3876:3955, 79000 ,11879528,Unavailable
 79000 ,Bone-specific alkaline phosphatase after 6 weeks,Simvastatin 20 mg,Simvastatin 40 mg,No significant difference,no significant differences in bone marker concentrations were observed between treatment groups at either 6 or 12 weeks.,3961:4081, 79000 ,11879528,Unavailable
 79000 ,Bone-specific alkaline phosphatase after 6 weeks,Simvastatin 20 mg,Placebo,No significant difference,no significant differences in bone marker concentrations were observed between treatment groups at either 6 or 12 weeks.,3961:4081, 79000 ,11879528,Unavailable
 79000 ,Bone-specific alkaline phosphatase after 6 weeks,Simvastatin 40 mg,Placebo,No significant difference,no significant differences in bone marker concentrations were observed between treatment groups at either 6 or 12 weeks.,3961:4081, 79000 ,11879528,Unavailable
 79000 ,Bone-specific alkaline phosphatase after 12 weeks,Simvastatin 20 mg,Simvastatin 40 mg,No significant difference,no significant differences in bone marker concentrations were observed between treatment groups at either 6 or 12 weeks.,3961:4081, 79000 ,11879528,Unavailable
 79000 ,Bone-specific alkaline phosphatase after 12 weeks,Simvastatin 20 mg,Placebo,No significant difference,no significant differences in bone marker concentrations were observed between treatment groups at either 6 or 12 weeks.,3961:4081, 79000 ,11879528,Unavailable
 79000 ,Bone-specific alkaline phosphatase after 12 weeks,Simvastatin 40 mg,Placebo,No significant difference,no significant differences in bone marker concentrations were observed between treatment groups at either 6 or 12 weeks.,3961:4081, 79000 ,11879528,Unavailable
 79000 ,N-telopeptide levels after 6 weeks,Simvastatin 20 mg,Simvastatin 40 mg,No significant difference,no significant differences in bone marker concentrations were observed between treatment groups at either 6 or 12 weeks.,3961:4081, 79000 ,11879528,Unavailable
 79000 ,N-telopeptide levels after 6 weeks,Simvastatin 20 mg,Placebo,No significant difference,no significant differences in bone marker concentrations were observed between treatment groups at either 6 or 12 weeks.,3961:4081, 79000 ,11879528,Unavailable
 79000 ,N-telopeptide levels after 6 weeks,Simvastatin 40 mg,Placebo,No significant difference,no significant differences in bone marker concentrations were observed between treatment groups at either 6 or 12 weeks.,3961:4081, 79000 ,11879528,Unavailable
 79000 ,N-telopeptide levels after 12 weeks,Simvastatin 20 mg,Simvastatin 40 mg,No significant difference,no significant differences in bone marker concentrations were observed between treatment groups at either 6 or 12 weeks.,3961:4081, 79000 ,11879528,Unavailable
 79000 ,N-telopeptide levels after 12 weeks,Simvastatin 20 mg,Placebo,No significant difference,no significant differences in bone marker concentrations were observed between treatment groups at either 6 or 12 weeks.,3961:4081, 79000 ,11879528,Unavailable
 79000 ,N-telopeptide levels after 12 weeks,Simvastatin 40 mg,Placebo,No significant difference,no significant differences in bone marker concentrations were observed between treatment groups at either 6 or 12 weeks.,3961:4081, 79000 ,11879528,Unavailable
 79000 ,C-terminal propeptide of type 1 collagen levels after 6 weeks,Simvastatin 20 mg,Simvastatin 40 mg,No significant difference,no significant differences in bone marker concentrations were observed between treatment groups at either 6 or 12 weeks.,3961:4081, 79000 ,11879528,Unavailable
 79000 ,C-terminal propeptide of type 1 collagen levels after 6 weeks,Simvastatin 20 mg,Placebo,No significant difference,no significant differences in bone marker concentrations were observed between treatment groups at either 6 or 12 weeks.,3961:4081, 79000 ,11879528,Unavailable
 79000 ,C-terminal propeptide of type 1 collagen levels after 6 weeks,Simvastatin 40 mg,Placebo,No significant difference,no significant differences in bone marker concentrations were observed between treatment groups at either 6 or 12 weeks.,3961:4081, 79000 ,11879528,Unavailable
 79000 ,C-terminal propeptide of type 1 collagen levels after 12 weeks,Simvastatin 20 mg,Simvastatin 40 mg,No significant difference,no significant differences in bone marker concentrations were observed between treatment groups at either 6 or 12 weeks.,3961:4081, 79000 ,11879528,Unavailable
 79000 ,C-terminal propeptide of type 1 collagen levels after 12 weeks,Simvastatin 20 mg,Placebo,No significant difference,no significant differences in bone marker concentrations were observed between treatment groups at either 6 or 12 weeks.,3961:4081, 79000 ,11879528,Unavailable
 79000 ,C-terminal propeptide of type 1 collagen levels after 12 weeks,Simvastatin 40 mg,Placebo,No significant difference,no significant differences in bone marker concentrations were observed between treatment groups at either 6 or 12 weeks.,3961:4081, 79000 ,11879528,Unavailable
 79000 ,Total cholesterol after 12 weeks,Simvastatin 20 mg,Baseline,Significantly decreased,"After 12 weeks, total cholesterol fell 2%, 25% (p &lt; 0.01 vs. baseline) and 26% (p &lt; 0.01 vs baseline) on placebo, simvastatin 20 mg and 40 mg, respectively.",13104:13260, 79000 ,11879528,Unavailable
 79000 ,Total cholesterol after 12 weeks,Simvastatin 40 mg,Baseline,Significantly decreased,"After 12 weeks, total cholesterol fell 2%, 25% (p &lt; 0.01 vs. baseline) and 26% (p &lt; 0.01 vs baseline) on placebo, simvastatin 20 mg and 40 mg, respectively.",13104:13260, 79000 ,11879528,Unavailable
 79000 ,Total cholesterol after 12 weeks,Placebo,Baseline,No significant difference,"After 12 weeks, total cholesterol fell 2%, 25% (p &lt; 0.01 vs. baseline) and 26% (p &lt; 0.01 vs baseline) on placebo, simvastatin 20 mg and 40 mg, respectively.",13104:13260, 79000 ,11879528,Unavailable
 79000 ,Low density lipoprotein levels after 12 weeks,Simvastatin 20 mg,Baseline,Significantly decreased,"Low density lipoprotein (LDL)-cholesterol was reduced by 7%, 39% (p &lt; 0.01 vs. baseline) and 47% (p &lt; 0.01 vs baseline), respectively",13260:13394, 79000 ,11879528,Unavailable
 79000 ,Low density lipoprotein levels after 12 weeks,Simvastatin 40 mg,Baseline,Significantly decreased,"Low density lipoprotein (LDL)-cholesterol was reduced by 7%, 39% (p &lt; 0.01 vs. baseline) and 47% (p &lt; 0.01 vs baseline), respectively.",13261:13395, 79000 ,11879528,Unavailable
 79000 ,Low density lipoprotein levels after 12 weeks,Placebo,Baseline,No significant difference,"Low density lipoprotein (LDL)-cholesterol was reduced by 7%, 39% (p &lt; 0.01 vs. baseline) and 47% (p &lt; 0.01 vs baseline),",13260:13381, 79000 ,11879528,Unavailable
 79000 ,Triglycerides levels after 12 weeks,Simvastatin 20 mg,Baseline,No significant difference,No significant changes from baseline to 12 weeks were observed for triglycerides or high density lipoprotein-cholesterol within treatment groups.,13396:13541, 79000 ,11879528,Unavailable
 79000 ,Triglycerides levels after 12 weeks,Simvastatin 40 mg,Baseline,No significant difference,No significant changes from baseline to 12 weeks were observed for triglycerides or high density lipoprotein-cholesterol within treatment groups.,13396:13541, 79000 ,11879528,Unavailable
 79000 ,Triglycerides levels after 12 weeks,Placebo,Baseline,No significant difference,No significant changes from baseline to 12 weeks were observed for triglycerides or high density lipoprotein-cholesterol within treatment groups.,13396:13541, 79000 ,11879528,Unavailable
 79000 ,HDL levels after 12 weeks,Simvastatin 20 mg,Baseline,No significant difference,No significant changes from baseline to 12 weeks were observed for triglycerides or high density lipoprotein-cholesterol within treatment groups.,13396:13541, 79000 ,11879528,Unavailable
 79000 ,HDL levels after 12 weeks,Simvastatin 40 mg,Baseline,No significant difference,No significant changes from baseline to 12 weeks were observed for triglycerides or high density lipoprotein-cholesterol within treatment groups.,13396:13541, 79000 ,11879528,Unavailable
 79000 ,HDL levels after 12 weeks,Placebo,Baseline,No significant difference,No significant changes from baseline to 12 weeks were observed for triglycerides or high density lipoprotein-cholesterol within treatment groups.,13396:13541, 79000 ,11879528,Unavailable
 79000 ,Total cholesterol levels after 12 weeks,Simvastatin 40 mg,Placebo,Significantly decreased,"When treatment groups were compared, total and LDL-cholesterol were significantly lower at 12 weeks in women randomized to simvastatin 40 mg compared with those assigned to placebo (p &lt; 0.01 for both).",13542:13743, 79000 ,11879528,Unavailable
 79000 ,LDL levels after 12 weeks,Simvastatin 40 mg,Placebo,Significantly decreased,"When treatment groups were compared, total and LDL-cholesterol were significantly lower at 12 weeks in women randomized to simvastatin 40 mg compared with those assigned to placebo (p &lt; 0.01 for both).",13542:13743, 79000 ,11879528,Unavailable
 79000 ,LDL levels after 12 weeks,Simvastatin 40 mg,Simvastatin 20 mg,Significantly decreased,LDL-cholesterol was also lower among women in the simvastatin 40 mg group compared with the simvastatin 20 mg group (p &lt; 0.05).,13743:13871, 79000 ,11879528,Unavailable
 79000 ,AST levels after 12 weeks,Simvastatin 20 mg,Baseline,No significant difference,All subjects' serum asparate aminotransferase levels remained normal at 12 weeks.,13872:13953, 79000 ,11879528,Unavailable
 79000 ,AST levels after 12 weeks,Simvastatin 40 mg,Baseline,No significant difference,All subjects' serum asparate aminotransferase levels remained normal at 12 weeks.,13872:13953, 79000 ,11879528,Unavailable
 79000 ,AST levels after 12 weeks,Placebo,Baseline,No significant difference,All subjects' serum asparate aminotransferase levels remained normal at 12 weeks.,13872:13953, 79000 ,11879528,Unavailable
 79000 ,Bone-specific alkaline phosphatase after 6 weeks,Simvastatin 20 mg,Simvastatin 40 mg,No significant difference,"At 6 and 12 weeks, bone marker levels remained similar in the 3 treatment groups.",15932:16013, 79000 ,11879528,Unavailable
 79000 ,Bone-specific alkaline phosphatase after 6 weeks,Simvastatin 20 mg,Placebo,No significant difference,"At 6 and 12 weeks, bone marker levels remained similar in the 3 treatment groups.",15932:16013, 79000 ,11879528,Unavailable
 79000 ,Bone-specific alkaline phosphatase after 6 weeks,Simvastatin 40 mg,Placebo,No significant difference,"At 6 and 12 weeks, bone marker levels remained similar in the 3 treatment groups.",15931:16013, 79000 ,11879528,Unavailable
 79000 ,Bone-specific alkaline phosphatase after 12 weeks,Simvastatin 20 mg,Simvastatin 40 mg,No significant difference,"At 6 and 12 weeks, bone marker levels remained similar in the 3 treatment groups.",15932:16013, 79000 ,11879528,Unavailable
 79000 ,Bone-specific alkaline phosphatase after 12 weeks,Simvastatin 20 mg,Placebo,No significant difference,"At 6 and 12 weeks, bone marker levels remained similar in the 3 treatment groups.",15932:16013, 79000 ,11879528,Unavailable
 79000 ,Bone-specific alkaline phosphatase after 12 weeks,Simvastatin 40 mg,Placebo,No significant difference,"At 6 and 12 weeks, bone marker levels remained similar in the 3 treatment groups.",15931:16013, 79000 ,11879528,Unavailable
 79000 ,N-telopeptide levels after 6 weeks,Simvastatin 20 mg,Simvastatin 40 mg,No significant difference,"At 6 and 12 weeks, bone marker levels remained similar in the 3 treatment groups.",15932:16013, 79000 ,11879528,Unavailable
 79000 ,N-telopeptide levels after 6 weeks,Simvastatin 20 mg,Placebo,No significant difference,"At 6 and 12 weeks, bone marker levels remained similar in the 3 treatment groups.",15931:16013, 79000 ,11879528,Unavailable
 79000 ,N-telopeptide levels after 6 weeks,Simvastatin 40 mg,Placebo,No significant difference,"At 6 and 12 weeks, bone marker levels remained similar in the 3 treatment groups.",15931:16013, 79000 ,11879528,Unavailable
 79000 ,N-telopeptide levels after 12 weeks,Simvastatin 20 mg,Simvastatin 40 mg,No significant difference,"At 6 and 12 weeks, bone marker levels remained similar in the 3 treatment groups.",15931:16013, 79000 ,11879528,Unavailable
 79000 ,N-telopeptide levels after 12 weeks,Simvastatin 20 mg,Placebo,No significant difference,"At 6 and 12 weeks, bone marker levels remained similar in the 3 treatment groups.",15931:16013, 79000 ,11879528,Unavailable
 79000 ,N-telopeptide levels after 12 weeks,Simvastatin 40 mg,Placebo,No significant difference,"At 6 and 12 weeks, bone marker levels remained similar in the 3 treatment groups.",15932:16013, 79000 ,11879528,Unavailable
 79000 ,C-terminal propeptide of type 1 collagen levels after 6 weeks,Simvastatin 20 mg,Simvastatin 40 mg,No significant difference,"At 6 and 12 weeks, bone marker levels remained similar in the 3 treatment groups.",15932:16013, 79000 ,11879528,Unavailable
 79000 ,C-terminal propeptide of type 1 collagen levels after 6 weeks,Simvastatin 20 mg,Placebo,No significant difference,"At 6 and 12 weeks, bone marker levels remained similar in the 3 treatment groups.",15931:16013, 79000 ,11879528,Unavailable
 79000 ,C-terminal propeptide of type 1 collagen levels after 6 weeks,Simvastatin 40 mg,Placebo,No significant difference,"At 6 and 12 weeks, bone marker levels remained similar in the 3 treatment groups.",15931:16013, 79000 ,11879528,Unavailable
 79000 ,C-terminal propeptide of type 1 collagen levels after 12 weeks,Simvastatin 20 mg,Simvastatin 40 mg,No significant difference,"At 6 and 12 weeks, bone marker levels remained similar in the 3 treatment groups.",15931:16013, 79000 ,11879528,Unavailable
 79000 ,C-terminal propeptide of type 1 collagen levels after 12 weeks,Simvastatin 20 mg,Placebo,No significant difference,"At 6 and 12 weeks, bone marker levels remained similar in the 3 treatment groups.",15931:16013, 79000 ,11879528,Unavailable
 79000 ,C-terminal propeptide of type 1 collagen levels after 12 weeks,Simvastatin 40 mg,Placebo,No significant difference,"At 6 and 12 weeks, bone marker levels remained similar in the 3 treatment groups.",15931:16013, 79000 ,11879528,Unavailable
 554761 ,Exhaled carbon monoxide between 0 and 1 hour,Smoking,Not smoking,Significantly increased,"Significant findings were: Smoking increased exhaled carbon monoxide between 0 and 1 hour, and induced a greater decrease in blood eosinophils and sputum lymphocytes between 0 and 3 hours compared to non-smoking.",5517:5729, 554761 ,15740629,Unavailable
 554761 ,Blood eosinophils between 0 and 3 hours,Smoking,Not smoking,Significantly decreased,"Significant findings were: Smoking increased exhaled carbon monoxide between 0 and 1 hour, and induced a greater decrease in blood eosinophils and sputum lymphocytes between 0 and 3 hours compared to non-smoking.",5517:5730, 554761 ,15740629,Unavailable
 554761 ,Sputum lymphocytes between 0 and 3 hours,Smoking,Not smoking,Significantly decreased,"Significant findings were: Smoking increased exhaled carbon monoxide between 0 and 1 hour, and induced a greater decrease in blood eosinophils and sputum lymphocytes between 0 and 3 hours compared to non-smoking.",5517:5730, 554761 ,15740629,Unavailable
 554761 ,Interleukin-8 release from stimulated blood cells between 0 and 3 hours,Smoking,Not smoking,Significantly increased,"Compared to non-smoking, smoking induced a greater interleukin-8 release from stimulated blood cells between 0 and 3 hours",5730:5852, 554761 ,15740629,Unavailable
 554761 ,Sputum lymphocytes between 3 and 12 hours,Smoking,Not smoking,Significantly increased,and a greater increase in sputum lymphocytes and neutrophils between 3 and 12 hours.,5854:5938, 554761 ,15740629,Unavailable
 554761 ,Sputum neutrophils between 3 and 12 hours,Smoking,Not smoking,Significantly increased,and a greater increase in sputum lymphocytes and neutrophils between 3 and 12 hours.,5854:5938, 554761 ,15740629,Unavailable
 554761 ,Exhaled carbon monoxide between 0 and 1 hour,Smoking,Not smoking,Significantly increased,Exhaled CO increased significantly more with smoking than without between 0 and 1 hour,18058:18144, 554761 ,15740629,Unavailable
 554761 ,Exhaled carbon monoxide between 1 and 12 hours,Smoking,Not smoking,Significantly decreased,Exhaled CO increased significantly more with smoking than without between 0 and 1 hour and subsequently decreased significantly more between 1 and 12 hours,18058:18214, 554761 ,15740629,Unavailable
 554761 ,Exhaled Nitric oxide,Smoking,Not smoking,No significant difference,Smoking had no significant effect on exhaled NO (data not shown) or FEV1,18311:18388, 554761 ,15740629,Unavailable
 554761 ,FEV-1,Smoking,Not smoking,No significant difference,Smoking had no significant effect on exhaled NO (data not shown) or FEV1,18311:18388, 554761 ,15740629,Unavailable
 554761 ,Blood eosinophils between 0 and 3 hours,Smoking,Not smoking,Significantly decreased,The number of blood eosinophils decreased more with smoking than without between 0 and 3 hours,20293:20387, 554761 ,15740629,Unavailable
 554761 ,Interleukin-8 release from stimulated blood cells between 0 and 3 hours,Smoking,Not smoking,Significantly increased,IL-8 release from LPS stimulated blood cells increased more with smoking than without between 0 and 3 hours,20732:20840, 554761 ,15740629,Unavailable
 554761 ,TNF-α release in blood between 0 and 3 hours,Smoking,Not smoking,No significant difference,"Smoking had no significant effect on TNF-α, IL-10 and IL-1β release compared with no smoking",24730:24975, 554761 ,15740629,Unavailable
 554761 ,IL-10 release in blood ,Smoking,Not smoking,No significant difference,"Smoking had no significant effect on TNF-α, IL-10 and IL-1β release compared with no smoking",24730:24975, 554761 ,15740629,Unavailable
 554761 ,IL-1β release in blood ,Smoking,Not smoking,No significant difference,"Smoking had no significant effect on TNF-α, IL-10 and IL-1β release compared with no smoking",24730:24975, 554761 ,15740629,Unavailable
 554761 ,Expression of CD11b on CD14-high blood cells,Smoking,Not smoking,No significant difference,"There was no significant difference in the expression of CD11b, CD63 and HLA-DR on CD14 high and CD14 low cells between smoking and no smoking",24730:24975, 554761 ,15740629,Unavailable
 554761 ,Expression of CD11b on CD14-low blood cells,Smoking,Not smoking,No significant difference,"There was no significant difference in the expression of CD11b, CD63 and HLA-DR on CD14 high and CD14 low cells between smoking and no smoking",24730:24975, 554761 ,15740629,Unavailable
 554761 ,Expression of CD63 on CD14-high blood cells,Smoking,Not smoking,No significant difference,"There was no significant difference in the expression of CD11b, CD63 and HLA-DR on CD14 high and CD14 low cells between smoking and no smoking",24730:24975, 554761 ,15740629,Unavailable
 554761 ,Expression of CD63 on CD14-low blood cells,Smoking,Not smoking,No significant difference,"There was no significant difference in the expression of CD11b, CD63 and HLA-DR on CD14 high and CD14 low cells between smoking and no smoking",24730:24975, 554761 ,15740629,Unavailable
 554761 ,Expression of  HLA-DR on CD14-high blood cells,Smoking,Not smoking,No significant difference,"There was no significant difference in the expression of CD11b, CD63 and HLA-DR on CD14 high and CD14 low cells between smoking and no smoking",24730:24975, 554761 ,15740629,Unavailable
 554761 ,Expression of  HLA-DR on CD14-low blood cells,Smoking,Not smoking,No significant difference,"There was no significant difference in the expression of CD11b, CD63 and HLA-DR on CD14 high and CD14 low cells between smoking and no smoking",24730:24975, 554761 ,15740629,Unavailable
 554761 ,Blood neutrophils between 0 and 12 hours,Smoking,Not smoking,No significant difference,Smoking had no significant effect on the number of other blood cells,20487:20556, 554761 ,15740629,Unavailable
 554761 ,Blood monocytes between 0 and 1 hour,Smoking,Not smoking,No significant difference,Smoking had no significant effect on the number of other blood cells,20487:20556, 554761 ,15740629,Unavailable
 554761 ,Blood lymphocytes between 0 and 12 hours,Smoking,Not smoking,No significant difference,Smoking had no significant effect on the number of other blood cells,20487:20556, 554761 ,15740629,Unavailable
 554761 ,Number of sputum neutrophils between 3 and 12 hours,Smoking,Not smoking,Significantly increased,The number of neutrophils increased significantly more with smoking than without between 3 and 12 hours,24730:24975, 554761 ,15740629,Unavailable
 554761 ,Number of sputum lymphocytes between 0 and 3 hours,Smoking,Not smoking,Significantly decreased,The number of sputum lymphocytes decreased more with smoking than without between 0 and 3 hours,24730:24975, 554761 ,15740629,Unavailable
 554761 ,Number of sputum lymphocytes between 3 and 12 hours,Smoking,Not smoking,Significantly increased,"Subsequently, however, the percentage and number of sputum lymphocytes increased more with smoking than without between 3 and 12 hours",24730:24975, 554761 ,15740629,Unavailable
 554761 ,Percentage of sputum lymphocytes between 3 and 12 hours,Smoking,Not smoking,Significantly increased,"Subsequently, however, the percentage and number of sputum lymphocytes increased more with smoking than without between 3 and 12 hours",24730:24975, 554761 ,15740629,Unavailable
 554761 ,Number of sputum eosinophils ,Smoking,Not smoking,No significant difference,"Smoking had no significant effect on the percentage and number of sputum eosinophils (table 5, figure 5) and macrophages (table 5)",24730:24975, 554761 ,15740629,Unavailable
 554761 ,Number of sputum macrophages ,Smoking,Not smoking,No significant difference,"Smoking had no significant effect on the percentage and number of sputum eosinophils (table 5, figure 5) and macrophages (table 5)",24730:24975, 554761 ,15740629,Unavailable
 554761 ,Percentage of sputum eosinophils ,Smoking,Not smoking,No significant difference,"Smoking had no significant effect on the percentage and number of sputum eosinophils (table 5, figure 5) and macrophages (table 5)",24730:24975, 554761 ,15740629,Unavailable
 554761 ,Percentage of sputum macrophages ,Smoking,Not smoking,No significant difference,"Smoking had no significant effect on the percentage and number of sputum eosinophils (table 5, figure 5) and macrophages (table 5)",24730:24975, 554761 ,15740629,Unavailable
 554761 ,Interleukin-8 release in sputum,Smoking,Not smoking,No significant difference,Smoking had also no significant effect on the levels of inflammatory mediators in sputum,24977:25065, 554761 ,15740629,Unavailable
 554761 ,TNF-α release in sputum ,Smoking,Not smoking,No significant difference,Smoking had also no significant effect on the levels of inflammatory mediators in sputum,24977:25065, 554761 ,15740629,Unavailable
 554761 ,IL-10 release in sputum ,Smoking,Not smoking,No significant difference,Smoking had also no significant effect on the levels of inflammatory mediators in sputum,24977:25065, 554761 ,15740629,Unavailable
 554761 ,IL-1β release in sputum ,Smoking,Not smoking,No significant difference,Smoking had also no significant effect on the levels of inflammatory mediators in sputum,24977:25065, 554761 ,15740629,Unavailable
 554761 ,Expression of CD11b on CD14-high sputum cells,Smoking,Not smoking,No significant difference,"Smoking had also no significant effect on the levels of inflammatory mediators in sputum (additional file 1, table 3) and the expression of CD11b, CD63 and HLA-DR on CD14 high and CD14 low cells and the number of iNOS positive macrophages",24976:25310, 554761 ,15740629,Unavailable
 554761 ,Expression of CD11b on CD14-low sputum cells,Smoking,Not smoking,No significant difference,"Smoking had also no significant effect on the levels of inflammatory mediators in sputum (additional file 1, table 3) and the expression of CD11b, CD63 and HLA-DR on CD14 high and CD14 low cells and the number of iNOS positive macrophages",24977:25310, 554761 ,15740629,Unavailable
 554761 ,Expression of CD63 on CD14-high sputum cells,Smoking,Not smoking,No significant difference,"Smoking had also no significant effect on the levels of inflammatory mediators in sputum (additional file 1, table 3) and the expression of CD11b, CD63 and HLA-DR on CD14 high and CD14 low cells and the number of iNOS positive macrophages",24977:25311, 554761 ,15740629,Unavailable
 554761 ,Expression of CD63 on CD14-low sputum cells,Smoking,Not smoking,No significant difference,"Smoking had also no significant effect on the levels of inflammatory mediators in sputum (additional file 1, table 3) and the expression of CD11b, CD63 and HLA-DR on CD14 high and CD14 low cells and the number of iNOS positive macrophages",24977:25310, 554761 ,15740629,Unavailable
 554761 ,Expression of  HLA-DR on CD14-high sputum cells,Smoking,Not smoking,No significant difference,"Smoking had also no significant effect on the levels of inflammatory mediators in sputum (additional file 1, table 3) and the expression of CD11b, CD63 and HLA-DR on CD14 high and CD14 low cells and the number of iNOS positive macrophages",24977:25310, 554761 ,15740629,Unavailable
 554761 ,Expression of  HLA-DR on CD14-low sputum cells,Smoking,Not smoking,No significant difference,"Smoking had also no significant effect on the levels of inflammatory mediators in sputum (additional file 1, table 3) and the expression of CD11b, CD63 and HLA-DR on CD14 high and CD14 low cells and the number of iNOS positive macrophages",24977:25310, 554761 ,15740629,Unavailable
 554761 ,Number of inducible nitric oxide synthase- postive macrophages ,Smoking,Not smoking,No significant difference,"Smoking had also no significant effect on the levels of inflammatory mediators in sputum (additional file 1, table 3) and the expression of CD11b, CD63 and HLA-DR on CD14 high and CD14 low cells and the number of iNOS positive macrophages",24977:25310, 554761 ,15740629,Unavailable
 554761 ,Leukotriene E4 levels in urine,Smoking,Not smoking,No significant difference,Smoking had no significant effect on leukotriene E4 levels in urine compared to no smoking,33496:33586, 554761 ,15740629,Unavailable
 546286 ,C-terminal telopeptide fragments of type I collagen (CTX-I) serum levels,Calcium + vitamin D + hormone replacement therapy,Calcium + vitamin D alone,Significantly decreased,"Treatment with HRT resulted in decrease in CTX-I (P &lt; 0.001), ICTP (P &lt; 0.001), PICP (P &lt; 0.05), COMP (P &lt; 0.01), and CTX-II (P &lt; 0.05) at 2 years.",5025:5270, 546286 ,15380045,Unavailable
 546286 ,C-terminal telopeptide of type I collagen (ICTP) serum levels,Calcium + vitamin D + hormone replacement therapy,Calcium + vitamin D alone,Significantly decreased,"Treatment with HRT resulted in decrease in CTX-I (P &lt; 0.001), ICTP (P &lt; 0.001), PICP (P &lt; 0.05), COMP (P &lt; 0.01), and CTX-II (P &lt; 0.05) at 2 years.",5025:5270, 546286 ,15380045,Unavailable
 546286 ,C-terminal propeptide of type I procollagen (PICP) serum levels,Calcium + vitamin D + hormone replacement therapy,Calcium + vitamin D alone,Significantly decreased,"Treatment with HRT resulted in decrease in CTX-I (P &lt; 0.001), ICTP (P &lt; 0.001), PICP (P &lt; 0.05), COMP (P &lt; 0.01), and CTX-II (P &lt; 0.05) at 2 years.",5025:5270, 546286 ,15380045,Unavailable
 546286 ,Cartilage oligomeric matrix protein (COMP) serum levels,Calcium + vitamin D + hormone replacement therapy,Calcium + vitamin D alone,Significantly decreased,"Treatment with HRT resulted in decrease in CTX-I (P &lt; 0.001), ICTP (P &lt; 0.001), PICP (P &lt; 0.05), COMP (P &lt; 0.01), and CTX-II (P &lt; 0.05) at 2 years.",5025:5270, 546286 ,15380045,Unavailable
 546286 ,Collagen type II C-telopeptide degradation fragments (CTX-II) urinary levels,Calcium + vitamin D + hormone replacement therapy,Baseline,Significantly decreased,"Treatment with HRT resulted in decrease in CTX-I (P &lt; 0.001), ICTP (P &lt; 0.001), PICP (P &lt; 0.05), COMP (P &lt; 0.01), and CTX-II (P &lt; 0.05) at 2 years.",25185:25374, 546286 ,15380045,Unavailable
 546286 ,C-terminal telopeptide fragments of type I collagen (CTX-I) serum levels,Calcium + vitamin D + hormone replacement therapy,Calcium + vitamin D alone,Significantly decreased,"HRT caused a pronounced decrease in the collagen type I degradation marker, CTX-I, both when the HRT and control groups were compared (P &lt; 0.001) and within the HRT group (P &lt; 0.001)",23528:23747, 546286 ,15380045,Unavailable
 546286 ,C-terminal telopeptide fragments of type I collagen (CTX-I) serum levels after 12 months,Calcium + vitamin D + hormone replacement therapy,Baseline,Significantly decreased,"HRT caused a pronounced decrease in the collagen type I degradation marker, CTX-I, both when the HRT and control groups were compared (P &lt; 0.001) and within the HRT group (P &lt; 0.001) (Fig. 1a). CTX-I in the HRT group was reduced by 62 ± 5% (mean ± SEM) after 12 months and 53 ± 6% after 24 months",23528:23901, 546286 ,15380045,Unavailable
 546286 ,C-terminal telopeptide fragments of type I collagen (CTX-I) serum levels after 24 months,Calcium + vitamin D + hormone replacement therapy,Baseline,Significantly decreased,"HRT caused a pronounced decrease in the collagen type I degradation marker, CTX-I, both when the HRT and control groups were compared (P &lt; 0.001) and within the HRT group (P &lt; 0.001) (Fig. 1a). CTX-I in the HRT group was reduced by 62 ± 5% (mean ± SEM) after 12 months and 53 ± 6% after 24 months.",23528:23902, 546286 ,15380045,Unavailable
 546286 ,C-terminal telopeptide fragments of type I collagen (CTX-I) serum levels after 12 months,Calcium + vitamin D,Baseline,No significant difference,"In the control group a decrease of 3 ± 13% and an increase of 12 ± 13% was observed after 12 and 24 months, respectively.",23902:24024, 546286 ,15380045,Unavailable
 546286 ,C-terminal telopeptide fragments of type I collagen (CTX-I) serum levels after 24 months,Calcium + vitamin D  ,Baseline,No significant difference,"In the control group a decrease of 3 ± 13% and an increase of 12 ± 13% was observed after 12 and 24 months, respectively.",23903:24024, 546286 ,15380045,Unavailable
